2.454075566968259867e+06 -6.525145951528799060e+01
2.454099622711560223e+06 -6.447435630538578266e+01
2.454099610802920070e+06 -6.199379777138602776e+01
2.454075571123039816e+06 -6.475536949048787960e+01
2.454045664205240086e+06 -6.420636409148627877e+01
2.454099609853929840e+06 -6.222462264488726191e+01
2.454075595773939975e+06 -6.545809002958691281e+01
2.453760543628499843e+06 -6.440406848008706220e+01
2.454085575817820150e+06 -6.398803871678637734e+01
2.453979894636109937e+06 -6.511992202748828618e+01
2.454075732650069986e+06 -7.356094503088783654e+01
2.454075545569430105e+06 -6.518069721018804330e+01
2.454099603685509879e+06 -6.213034809928785762e+01
2.454075528302220162e+06 -6.432473725668685915e+01
2.454075579340000171e+06 -6.488640588548832966e+01
2.454075736920579802e+06 -7.689961747888673926e+01
2.454075582626789808e+06 -6.531629317408871316e+01
2.454075614071149845e+06 -6.554980848578750852e+01
2.454099611277409829e+06 -6.214816934588540676e+01
2.454099647720879875e+06 -6.558161142698537560e+01
2.454075529945619870e+06 -6.415622786768793162e+01
2.454075534875799902e+06 -6.479595666918669394e+01
2.453987661938449834e+06 -6.514204527938716183e+01
2.454075729536890052e+06 -7.614884751488659731e+01
2.454075520559759811e+06 -6.505961333188636786e+01
2.454075530767309945e+06 -6.632698612218845824e+01
2.453936747115000151e+06 -6.635216522108677850e+01
2.454056588737609796e+06 -6.393668562638765707e+01
2.453930840993300080e+06 -6.530553057048749110e+01
2.453760548107279930e+06 -6.255883904758618996e+01
2.454075526658829767e+06 -6.477648045838790836e+01
2.454075513523249887e+06 -7.139478129368725945e+01
2.454099619853029959e+06 -6.212325539738827729e+01
2.453973786660700105e+06 -6.568374172428548263e+01
2.453936748469280079e+06 -6.498508846698669572e+01
2.454075753898450173e+06 -8.170675629018830932e+01
2.454075758134239819e+06 -8.364159926398784251e+01
2.453936749175359961e+06 -6.603088511268850880e+01
2.454075558728150092e+06 -6.447087357198810764e+01
2.454075730543749873e+06 -7.558543009128726453e+01
2.454075548856209964e+06 -6.519353318298826139e+01
2.454099601313040126e+06 -6.108524920828628524e+01
2.454075550522749778e+06 -6.580101015668660125e+01
2.453979893536520191e+06 -6.581609840358737529e+01
2.454075751757409889e+06 -8.292810999638788871e+01
2.453932931455709971e+06 -6.518873470378849788e+01
2.454099630534930155e+06 -6.140093712818739391e+01
2.454099614598869812e+06 -6.294638041978828369e+01
2.454099643427279778e+06 -6.224447228108687113e+01
2.454075705372060183e+06 -6.347646401758666457e+01
2.454075749651089776e+06 -8.275210696108814545e+01
2.454075594142119866e+06 -6.498548406408843903e+01
2.454075760286849923e+06 -8.199301204168563117e+01
2.453979892367470078e+06 -6.479783976068631546e+01
2.454075539829120040e+06 -6.537076866128543884e+01
2.454099638624479994e+06 -6.306110576058543415e+01
2.454099627954150084e+06 -6.604521113738570648e+01
2.454099641043240204e+06 -6.238493273948719775e+01
2.454099631958410144e+06 -6.219702517898539895e+01
2.453930841618360020e+06 -6.657961269628742684e+01
2.454075583436910063e+06 -6.382112493448843793e+01
2.454075601525810082e+06 -6.508278740038875299e+01
2.454075592487149872e+06 -6.580075286578690452e+01
2.453916889633500017e+06 -6.588161534168790467e+01
2.453916890339579899e+06 -6.750601695388880330e+01
2.454099608904940076e+06 -6.006343570498628992e+01
2.454075613249459770e+06 -6.580019029558670240e+01
2.454085576396469958e+06 -6.362495102828802374e+01
2.454075571944729891e+06 -6.549979246568682356e+01
2.454056587429809850e+06 -6.135392978468701131e+01
2.454075724178500008e+06 -7.887020175108716558e+01
2.454075614892850164e+06 -6.494043743448685291e+01
2.454075557918020058e+06 -6.552329167028858592e+01
2.454075750715829898e+06 -8.355536721918710441e+01
2.454075619001329876e+06 -6.438290281768743739e+01
2.454099630060439929e+06 -6.328950953088607889e+01
2.453760546209290158e+06 -6.424369215738678918e+01
2.454075536519189831e+06 -6.372138929478765590e+01
2.454075560394689906e+06 -6.568094560568837892e+01
2.454099616890329868e+06 -6.291407961598594056e+01
2.453973785989359953e+06 -6.486867025718723312e+01
2.454099613175389823e+06 -6.224697025498571179e+01
2.454075544736159965e+06 -6.548405688998570895e+01
2.454075761340009980e+06 -8.334961887948821868e+01
2.454099604634500109e+06 -6.076495594438569015e+01
2.454099607469889801e+06 -6.244639737538548729e+01
2.453932928932339884e+06 -6.328433434458702322e+01
2.454075543937609997e+06 -6.601154703088596420e+01
2.454099618070779834e+06 -6.350559312318537764e+01
2.454075552166149952e+06 -6.616106102738683603e+01
2.453934785021679942e+06 -6.631462833728818396e+01
2.454075602347509935e+06 -6.499672133118750139e+01
2.454099648658290040e+06 -6.288284523098752743e+01
2.454075518441860098e+06 -6.400964073388593079e+01
2.454100598016770091e+06 -6.283005976028732675e+01
